userID,movieID,rating
92561f21446e017dd6b68b94b23ad5b7,5291,4.26116621412
92561f21446e017dd6b68b94b23ad5b7,3030,4.42568918883
92561f21446e017dd6b68b94b23ad5b7,1281,4.47992090146
92561f21446e017dd6b68b94b23ad5b7,940,4.35506136509
92561f21446e017dd6b68b94b23ad5b7,905,4.31792673149
030001ac2145a938b07e686a35a2d638,2905,4.52637147451
030001ac2145a938b07e686a35a2d638,2843,4.45645134129
030001ac2145a938b07e686a35a2d638,3629,4.66844386088
030001ac2145a938b07e686a35a2d638,3022,4.67606689208
030001ac2145a938b07e686a35a2d638,3307,4.53035968937
030001ac2145a938b07e686a35a2d638,1211,4.29266005029
030001ac2145a938b07e686a35a2d638,3462,4.34163421291
030001ac2145a938b07e686a35a2d638,5291,4.26116621412
030001ac2145a938b07e686a35a2d638,3030,4.42568918883
030001ac2145a938b07e686a35a2d638,1281,4.47992090146
030001ac2145a938b07e686a35a2d638,940,4.35506136509
030001ac2145a938b07e686a35a2d638,905,4.31792673149
f91b2fb085d0feb47b86fc81b10207ee,2905,4.52637147451
f91b2fb085d0feb47b86fc81b10207ee,2843,4.45645134129
f91b2fb085d0feb47b86fc81b10207ee,3629,4.66844386088
f91b2fb085d0feb47b86fc81b10207ee,3022,4.67606689208
f91b2fb085d0feb47b86fc81b10207ee,3307,4.53035968937
f91b2fb085d0feb47b86fc81b10207ee,1211,4.29266005029
f91b2fb085d0feb47b86fc81b10207ee,3462,4.34163421291
f91b2fb085d0feb47b86fc81b10207ee,5291,4.26116621412
f91b2fb085d0feb47b86fc81b10207ee,3030,4.42568918883
f91b2fb085d0feb47b86fc81b10207ee,1281,4.47992090146
f91b2fb085d0feb47b86fc81b10207ee,940,4.35506136509
f91b2fb085d0feb47b86fc81b10207ee,905,4.31792673149
f7b0502be8c86203ce6acaffe59f993a,1289,4.22167317325
f7b0502be8c86203ce6acaffe59f993a,3677,4.19038300301
f7b0502be8c86203ce6acaffe59f993a,62336,4.29410691855
f7b0502be8c86203ce6acaffe59f993a,96606,4.27278611307
f7b0502be8c86203ce6acaffe59f993a,26587,4.25240478959
f7b0502be8c86203ce6acaffe59f993a,58425,4.22402150837
f7b0502be8c86203ce6acaffe59f993a,923,4.23465054258
f7b0502be8c86203ce6acaffe59f993a,8516,4.20454184743
f7b0502be8c86203ce6acaffe59f993a,1248,4.16415339033
f7b0502be8c86203ce6acaffe59f993a,1212,4.15335107331
f7b0502be8c86203ce6acaffe59f993a,2360,4.20698347094
f7b0502be8c86203ce6acaffe59f993a,5291,4.15793413382
36f31ef9879b4de96977aeba94878581,109243,4.30014587027
36f31ef9879b4de96977aeba94878581,103984,4.08016264779
36f31ef9879b4de96977aeba94878581,96829,4.06493611014
36f31ef9879b4de96977aeba94878581,7939,4.37540591531
36f31ef9879b4de96977aeba94878581,73881,4.02413144815
36f31ef9879b4de96977aeba94878581,85342,4.04752382681
36f31ef9879b4de96977aeba94878581,7075,4.15938424436
36f31ef9879b4de96977aeba94878581,8491,4.27728909199
36f31ef9879b4de96977aeba94878581,116897,4.10113390554
36f31ef9879b4de96977aeba94878581,117444,4.13805363349
36f31ef9879b4de96977aeba94878581,117192,4.16428905488
36f31ef9879b4de96977aeba94878581,117533,4.2314716825
653bb2f69ddd19e1cf1f9e1871916d71,91658,5.02128545995
653bb2f69ddd19e1cf1f9e1871916d71,112552,4.79642413134
653bb2f69ddd19e1cf1f9e1871916d71,110102,4.38382002373
653bb2f69ddd19e1cf1f9e1871916d71,102445,4.35852426135
653bb2f69ddd19e1cf1f9e1871916d71,113573,4.60979775293
653bb2f69ddd19e1cf1f9e1871916d71,77658,4.39343529899
653bb2f69ddd19e1cf1f9e1871916d71,115210,4.60892574182
653bb2f69ddd19e1cf1f9e1871916d71,5944,4.67023291342
653bb2f69ddd19e1cf1f9e1871916d71,1035,4.71079865866
653bb2f69ddd19e1cf1f9e1871916d71,104241,4.58764399993
653bb2f69ddd19e1cf1f9e1871916d71,30749,4.87053555868
653bb2f69ddd19e1cf1f9e1871916d71,4886,4.62264845608
89d365a0d0f1a80ae8d079079a078155,91658,5.02128545995
89d365a0d0f1a80ae8d079079a078155,112552,4.79642413134
89d365a0d0f1a80ae8d079079a078155,110102,4.38382002373
89d365a0d0f1a80ae8d079079a078155,102445,4.35852426135
89d365a0d0f1a80ae8d079079a078155,113573,4.60979775293
89d365a0d0f1a80ae8d079079a078155,77658,4.39343529899
89d365a0d0f1a80ae8d079079a078155,115210,4.60892574182
89d365a0d0f1a80ae8d079079a078155,5944,4.67023291342
89d365a0d0f1a80ae8d079079a078155,1035,4.71079865866
89d365a0d0f1a80ae8d079079a078155,104241,4.58764399993
89d365a0d0f1a80ae8d079079a078155,30749,4.87053555868
89d365a0d0f1a80ae8d079079a078155,4886,4.62264845608
4d92401ed253aab37fa28a68d5d24d87,111921,4.81590179146
4d92401ed253aab37fa28a68d5d24d87,108727,4.61995077554
4d92401ed253aab37fa28a68d5d24d87,103235,4.54952860394
4d92401ed253aab37fa28a68d5d24d87,106441,4.5083344519
4d92401ed253aab37fa28a68d5d24d87,103606,4.56686094993
4d92401ed253aab37fa28a68d5d24d87,113741,4.48838859857
4d92401ed253aab37fa28a68d5d24d87,111387,4.59463591137
4d92401ed253aab37fa28a68d5d24d87,89678,4.67947926147
4d92401ed253aab37fa28a68d5d24d87,129514,4.73735266136
4d92401ed253aab37fa28a68d5d24d87,114554,4.53729599291
4d92401ed253aab37fa28a68d5d24d87,93988,4.49562537884
4d92401ed253aab37fa28a68d5d24d87,93006,4.66124802128
875afaef12d7872b644948db1bb3040a,1263,4.57979113624
875afaef12d7872b644948db1bb3040a,1090,4.56186052224
875afaef12d7872b644948db1bb3040a,1299,4.69906952729
875afaef12d7872b644948db1bb3040a,2329,4.5540502419
875afaef12d7872b644948db1bb3040a,4034,4.64103245399
875afaef12d7872b644948db1bb3040a,73344,4.70927379236
875afaef12d7872b644948db1bb3040a,6016,4.7944689899
875afaef12d7872b644948db1bb3040a,1276,4.56542709849
875afaef12d7872b644948db1bb3040a,92535,4.57975746504
875afaef12d7872b644948db1bb3040a,3424,4.68447865174
875afaef12d7872b644948db1bb3040a,56782,4.81108386117
875afaef12d7872b644948db1bb3040a,96829,4.59805328248
2507e0e5af7f4c6bef436c8cd0e90bc3,108979,4.28974095467
2507e0e5af7f4c6bef436c8cd0e90bc3,100553,4.47106226848
2507e0e5af7f4c6bef436c8cd0e90bc3,99764,4.39139590131
2507e0e5af7f4c6bef436c8cd0e90bc3,3134,4.40237985959
2507e0e5af7f4c6bef436c8cd0e90bc3,3415,4.39100553866
2507e0e5af7f4c6bef436c8cd0e90bc3,3503,4.28646600282
2507e0e5af7f4c6bef436c8cd0e90bc3,2351,4.57979519623
2507e0e5af7f4c6bef436c8cd0e90bc3,1900,4.45398389691
2507e0e5af7f4c6bef436c8cd0e90bc3,1464,4.29232278073
2507e0e5af7f4c6bef436c8cd0e90bc3,1232,4.36841631229
2507e0e5af7f4c6bef436c8cd0e90bc3,27834,4.37451013964
2507e0e5af7f4c6bef436c8cd0e90bc3,8477,4.40617367043
7500db258d55789ef86cbb29ffcb2016,104069,5.04889340602
7500db258d55789ef86cbb29ffcb2016,95858,5.03267172945
7500db258d55789ef86cbb29ffcb2016,104374,4.50289877912
7500db258d55789ef86cbb29ffcb2016,92500,4.40737687508
7500db258d55789ef86cbb29ffcb2016,107052,4.71605553617
7500db258d55789ef86cbb29ffcb2016,106452,4.1500017447
7500db258d55789ef86cbb29ffcb2016,77177,4.74420957656
7500db258d55789ef86cbb29ffcb2016,108977,4.39730695224
7500db258d55789ef86cbb29ffcb2016,103107,4.45810821156
7500db258d55789ef86cbb29ffcb2016,82976,4.72941435982
7500db258d55789ef86cbb29ffcb2016,96020,4.81772848467
7500db258d55789ef86cbb29ffcb2016,120813,4.73596339745
4d9071f72df26fe1d04196c8c6bb126e,130518,4.42859607443
4d9071f72df26fe1d04196c8c6bb126e,129514,4.44322285499
4d9071f72df26fe1d04196c8c6bb126e,131724,4.45208337093
4d9071f72df26fe1d04196c8c6bb126e,114635,4.51073750957
4d9071f72df26fe1d04196c8c6bb126e,79008,4.64481584291
4d9071f72df26fe1d04196c8c6bb126e,56251,4.25639728441
4d9071f72df26fe1d04196c8c6bb126e,113240,4.25469528125
4d9071f72df26fe1d04196c8c6bb126e,107410,4.27949775763
4d9071f72df26fe1d04196c8c6bb126e,111130,4.31598409856
4d9071f72df26fe1d04196c8c6bb126e,3007,4.25059431147
4d9071f72df26fe1d04196c8c6bb126e,109487,4.33567513084
4d9071f72df26fe1d04196c8c6bb126e,111436,4.33961983966
67fc933eadbe711d020d3f3c2136b087,93006,4.09242421054
67fc933eadbe711d020d3f3c2136b087,27423,4.22404124606
67fc933eadbe711d020d3f3c2136b087,108548,4.19129111073
67fc933eadbe711d020d3f3c2136b087,103606,4.02881326438
67fc933eadbe711d020d3f3c2136b087,55872,4.09775697933
67fc933eadbe711d020d3f3c2136b087,131724,4.0958443753
67fc933eadbe711d020d3f3c2136b087,2996,4.24077695432
67fc933eadbe711d020d3f3c2136b087,127441,4.14757799272
67fc933eadbe711d020d3f3c2136b087,115667,4.18345927013
67fc933eadbe711d020d3f3c2136b087,129514,4.18654738282
67fc933eadbe711d020d3f3c2136b087,4296,4.15868861232
67fc933eadbe711d020d3f3c2136b087,88810,4.02468442785
a258fd42676ec2550796eeb1b0028ea0,100556,3.94300269981
a258fd42676ec2550796eeb1b0028ea0,52604,4.08553377999
a258fd42676ec2550796eeb1b0028ea0,44555,3.61334557958
a258fd42676ec2550796eeb1b0028ea0,97172,4.45888394166
a258fd42676ec2550796eeb1b0028ea0,101525,3.76382978046
a258fd42676ec2550796eeb1b0028ea0,1203,3.6041946523
a258fd42676ec2550796eeb1b0028ea0,5995,4.03767266657
a258fd42676ec2550796eeb1b0028ea0,904,3.64375584528
a258fd42676ec2550796eeb1b0028ea0,104879,4.18706951805
a258fd42676ec2550796eeb1b0028ea0,4262,4.61954144314
a258fd42676ec2550796eeb1b0028ea0,1193,3.69369237091
a258fd42676ec2550796eeb1b0028ea0,55765,4.3079786002
e0ae9890c58fcfe19c89b45f5871add2,108583,4.03987625624
e0ae9890c58fcfe19c89b45f5871add2,82173,4.22203573356
e0ae9890c58fcfe19c89b45f5871add2,97225,4.10985233021
e0ae9890c58fcfe19c89b45f5871add2,95105,4.0887290936
e0ae9890c58fcfe19c89b45f5871add2,55250,4.30047861727
e0ae9890c58fcfe19c89b45f5871add2,48161,4.66057302121
e0ae9890c58fcfe19c89b45f5871add2,94466,4.13766343719
e0ae9890c58fcfe19c89b45f5871add2,42732,4.58556046366
e0ae9890c58fcfe19c89b45f5871add2,96829,4.00282708154
e0ae9890c58fcfe19c89b45f5871add2,68659,4.38046629166
e0ae9890c58fcfe19c89b45f5871add2,48593,4.25710944729
e0ae9890c58fcfe19c89b45f5871add2,103335,4.00853182298
0c6e74d0739fb94e2f3c8e5605497bbd,108583,4.03987625624
0c6e74d0739fb94e2f3c8e5605497bbd,82173,4.22203573356
0c6e74d0739fb94e2f3c8e5605497bbd,97225,4.10985233021
0c6e74d0739fb94e2f3c8e5605497bbd,95105,4.0887290936
0c6e74d0739fb94e2f3c8e5605497bbd,55250,4.30047861727
0c6e74d0739fb94e2f3c8e5605497bbd,48161,4.66057302121
0c6e74d0739fb94e2f3c8e5605497bbd,94466,4.13766343719
0c6e74d0739fb94e2f3c8e5605497bbd,42732,4.58556046366
0c6e74d0739fb94e2f3c8e5605497bbd,96829,4.00282708154
0c6e74d0739fb94e2f3c8e5605497bbd,68659,4.38046629166
0c6e74d0739fb94e2f3c8e5605497bbd,48593,4.25710944729
0c6e74d0739fb94e2f3c8e5605497bbd,103335,4.00853182298
b6a8cb7e55cbf2c1bde7f2b252203272,904,3.97630768956
b6a8cb7e55cbf2c1bde7f2b252203272,908,3.91145281588
b6a8cb7e55cbf2c1bde7f2b252203272,3801,3.83681705422
b6a8cb7e55cbf2c1bde7f2b252203272,5008,3.90822429649
b6a8cb7e55cbf2c1bde7f2b252203272,7116,3.78956101167
b6a8cb7e55cbf2c1bde7f2b252203272,1219,3.82838822358
b6a8cb7e55cbf2c1bde7f2b252203272,1212,3.87898707338
b6a8cb7e55cbf2c1bde7f2b252203272,1284,3.87050961682
b6a8cb7e55cbf2c1bde7f2b252203272,922,3.9034039773
b6a8cb7e55cbf2c1bde7f2b252203272,8228,3.84208582421
b6a8cb7e55cbf2c1bde7f2b252203272,1269,3.81361141496
b6a8cb7e55cbf2c1bde7f2b252203272,951,3.9349127579
7211a6a66a5fc549e2d74dacfbb555b2,107978,4.07225064206
7211a6a66a5fc549e2d74dacfbb555b2,106452,4.12004661452
7211a6a66a5fc549e2d74dacfbb555b2,26674,4.12657424704
7211a6a66a5fc549e2d74dacfbb555b2,104350,4.55099164795
7211a6a66a5fc549e2d74dacfbb555b2,102792,4.14387997131
7211a6a66a5fc549e2d74dacfbb555b2,98017,4.32706298516
7211a6a66a5fc549e2d74dacfbb555b2,110501,4.01614190588
7211a6a66a5fc549e2d74dacfbb555b2,93988,4.13109154056
7211a6a66a5fc549e2d74dacfbb555b2,97673,4.45018366346
7211a6a66a5fc549e2d74dacfbb555b2,104069,4.16814859739
7211a6a66a5fc549e2d74dacfbb555b2,26158,4.45383170001
7211a6a66a5fc549e2d74dacfbb555b2,82143,4.05352041487
2d274b0dd0a7fe38bb172aed02270a7c,60069,4.64461357163
2d274b0dd0a7fe38bb172aed02270a7c,2019,4.69604481745
2d274b0dd0a7fe38bb172aed02270a7c,6016,4.6042406312
2d274b0dd0a7fe38bb172aed02270a7c,8368,4.6228997033
2d274b0dd0a7fe38bb172aed02270a7c,1203,4.70830503536
2d274b0dd0a7fe38bb172aed02270a7c,5618,4.72753782084
2d274b0dd0a7fe38bb172aed02270a7c,1035,4.69763879659
2d274b0dd0a7fe38bb172aed02270a7c,953,4.81330028847
2d274b0dd0a7fe38bb172aed02270a7c,1207,4.75995949905
2d274b0dd0a7fe38bb172aed02270a7c,1234,4.72229298541
2d274b0dd0a7fe38bb172aed02270a7c,908,4.71881464306
2d274b0dd0a7fe38bb172aed02270a7c,904,4.76387758638
428db88497a65655feb825365ad29a4a,1198,5.18850253123
428db88497a65655feb825365ad29a4a,1136,5.19569638287
428db88497a65655feb825365ad29a4a,1196,5.17117218789
428db88497a65655feb825365ad29a4a,112552,5.18012682717
428db88497a65655feb825365ad29a4a,2019,5.16297752299
428db88497a65655feb825365ad29a4a,44555,5.12356415377
428db88497a65655feb825365ad29a4a,1221,5.10151668541
428db88497a65655feb825365ad29a4a,5618,5.09591314691
428db88497a65655feb825365ad29a4a,6016,5.09753750368
428db88497a65655feb825365ad29a4a,34405,5.10190228078
428db88497a65655feb825365ad29a4a,2324,5.07191098414
428db88497a65655feb825365ad29a4a,4973,5.06761907491
32babaf7d63853c83739e371efba6929,89759,5.00181590327
32babaf7d63853c83739e371efba6929,96606,5.20283718019
32babaf7d63853c83739e371efba6929,48738,4.8235102521
32babaf7d63853c83739e371efba6929,1175,4.80721210385
32babaf7d63853c83739e371efba6929,114028,5.05033572622
32babaf7d63853c83739e371efba6929,105593,4.92324758052
32babaf7d63853c83739e371efba6929,6350,4.62098102428
32babaf7d63853c83739e371efba6929,116138,4.90296897412
32babaf7d63853c83739e371efba6929,93040,4.83878968526
32babaf7d63853c83739e371efba6929,85774,4.62733453537
32babaf7d63853c83739e371efba6929,73881,4.65445603147
32babaf7d63853c83739e371efba6929,95654,4.78608406307
183a0f30268fa6fda7b3609f8bcf0f44,1037,4.03813053375
183a0f30268fa6fda7b3609f8bcf0f44,1035,3.70684428076
183a0f30268fa6fda7b3609f8bcf0f44,4728,3.90547309591
183a0f30268fa6fda7b3609f8bcf0f44,4571,3.71170869964
183a0f30268fa6fda7b3609f8bcf0f44,5500,3.90128798362
183a0f30268fa6fda7b3609f8bcf0f44,3608,3.80747521488
183a0f30268fa6fda7b3609f8bcf0f44,1405,4.03508831336
183a0f30268fa6fda7b3609f8bcf0f44,69951,3.86024388328
183a0f30268fa6fda7b3609f8bcf0f44,64285,3.79911166059
183a0f30268fa6fda7b3609f8bcf0f44,1347,4.05437990013
183a0f30268fa6fda7b3609f8bcf0f44,2968,3.74609364297
183a0f30268fa6fda7b3609f8bcf0f44,82667,3.78185705375
eefef5e8659f07c7ca44b300d51559d6,130284,3.32985832982
eefef5e8659f07c7ca44b300d51559d6,130454,3.33047485397
eefef5e8659f07c7ca44b300d51559d6,128490,3.33051027921
eefef5e8659f07c7ca44b300d51559d6,117504,3.33069688177
eefef5e8659f07c7ca44b300d51559d6,132954,3.33151838472
eefef5e8659f07c7ca44b300d51559d6,132950,3.33152268544
eefef5e8659f07c7ca44b300d51559d6,127565,3.33436052222
eefef5e8659f07c7ca44b300d51559d6,133383,3.33480704586
eefef5e8659f07c7ca44b300d51559d6,115713,3.33532266524
eefef5e8659f07c7ca44b300d51559d6,123735,3.33805293304
eefef5e8659f07c7ca44b300d51559d6,133389,3.37791492596
eefef5e8659f07c7ca44b300d51559d6,132046,3.37839421552
838c3893b7166571c97e796dcaf456d7,2858,5.03362697721
838c3893b7166571c97e796dcaf456d7,4226,4.99478393587
838c3893b7166571c97e796dcaf456d7,1193,4.96959020042
838c3893b7166571c97e796dcaf456d7,48516,5.0104235235
838c3893b7166571c97e796dcaf456d7,60069,4.96891695075
838c3893b7166571c97e796dcaf456d7,1198,4.93232689748
838c3893b7166571c97e796dcaf456d7,2571,4.92338993889
838c3893b7166571c97e796dcaf456d7,2329,4.9634441355
838c3893b7166571c97e796dcaf456d7,68157,4.95967390351
838c3893b7166571c97e796dcaf456d7,1196,4.91328581521
838c3893b7166571c97e796dcaf456d7,79132,4.90564328862
838c3893b7166571c97e796dcaf456d7,4011,4.96598912341
79a402185248690bdee40163a140fde4,77658,3.94250371017
79a402185248690bdee40163a140fde4,86377,3.82299690435
79a402185248690bdee40163a140fde4,1250,3.8119507012
79a402185248690bdee40163a140fde4,1230,3.78279395721
79a402185248690bdee40163a140fde4,3089,3.85951819975
79a402185248690bdee40163a140fde4,1212,3.95900728301
79a402185248690bdee40163a140fde4,1207,3.90998068231
79a402185248690bdee40163a140fde4,1260,3.90856341091
79a402185248690bdee40163a140fde4,1252,3.90299479006
79a402185248690bdee40163a140fde4,1234,3.88495115498
79a402185248690bdee40163a140fde4,1204,3.85488655315
79a402185248690bdee40163a140fde4,3435,3.94854110796
56e60808b468eb5f0845616fe2714974,1233,4.36253484727
56e60808b468eb5f0845616fe2714974,1201,4.38562574069
56e60808b468eb5f0845616fe2714974,1252,4.39592543256
56e60808b468eb5f0845616fe2714974,1148,4.53565060123
56e60808b468eb5f0845616fe2714974,1230,4.3132876275
56e60808b468eb5f0845616fe2714974,1225,4.31662100526
56e60808b468eb5f0845616fe2714974,2329,4.32784061045
56e60808b468eb5f0845616fe2714974,919,4.34704814811
56e60808b468eb5f0845616fe2714974,1617,4.30050114829
56e60808b468eb5f0845616fe2714974,1291,4.2841433184
56e60808b468eb5f0845616fe2714974,1197,4.44548281153
56e60808b468eb5f0845616fe2714974,1198,4.4279617174
78dca3ab3acdb0ad101245e95332ac68,1273,4.488252334
78dca3ab3acdb0ad101245e95332ac68,2731,4.23056989021
78dca3ab3acdb0ad101245e95332ac68,3089,4.22082260593
78dca3ab3acdb0ad101245e95332ac68,37741,4.19604355687
78dca3ab3acdb0ad101245e95332ac68,5152,4.28437542653
78dca3ab3acdb0ad101245e95332ac68,88125,4.09228804636
78dca3ab3acdb0ad101245e95332ac68,81834,4.19637069774
78dca3ab3acdb0ad101245e95332ac68,3980,4.35837069302
78dca3ab3acdb0ad101245e95332ac68,1211,4.21708044585
78dca3ab3acdb0ad101245e95332ac68,3910,4.2907787333
78dca3ab3acdb0ad101245e95332ac68,33660,4.2475635343
78dca3ab3acdb0ad101245e95332ac68,1260,4.2972911845
10ee6ea6bfb79401fc78e92deba3d2ff,1273,4.488252334
10ee6ea6bfb79401fc78e92deba3d2ff,2731,4.23056989021
10ee6ea6bfb79401fc78e92deba3d2ff,3089,4.22082260593
10ee6ea6bfb79401fc78e92deba3d2ff,37741,4.19604355687
10ee6ea6bfb79401fc78e92deba3d2ff,5152,4.28437542653
10ee6ea6bfb79401fc78e92deba3d2ff,88125,4.09228804636
10ee6ea6bfb79401fc78e92deba3d2ff,81834,4.19637069774
10ee6ea6bfb79401fc78e92deba3d2ff,3980,4.35837069302
10ee6ea6bfb79401fc78e92deba3d2ff,1211,4.21708044585
10ee6ea6bfb79401fc78e92deba3d2ff,3910,4.2907787333
10ee6ea6bfb79401fc78e92deba3d2ff,33660,4.2475635343
10ee6ea6bfb79401fc78e92deba3d2ff,1260,4.2972911845
dd9a68f52fd23e04592bdf08af807371,928,4.28723243262
dd9a68f52fd23e04592bdf08af807371,1275,4.24438144455
dd9a68f52fd23e04592bdf08af807371,1233,4.24418855203
dd9a68f52fd23e04592bdf08af807371,2395,4.2893077765
dd9a68f52fd23e04592bdf08af807371,4034,4.36813618928
dd9a68f52fd23e04592bdf08af807371,509,4.43002559783
dd9a68f52fd23e04592bdf08af807371,2791,4.2335937821
dd9a68f52fd23e04592bdf08af807371,1079,4.21750125526
dd9a68f52fd23e04592bdf08af807371,1222,4.23158437681
dd9a68f52fd23e04592bdf08af807371,17,4.26627557309
dd9a68f52fd23e04592bdf08af807371,750,4.31763738358
dd9a68f52fd23e04592bdf08af807371,32,4.35167960805
c2daea04f1d84f2aa999c92200ec0222,99764,4.87711872308
c2daea04f1d84f2aa999c92200ec0222,77658,4.45035000179
c2daea04f1d84f2aa999c92200ec0222,105250,4.79297318286
c2daea04f1d84f2aa999c92200ec0222,26453,4.94557653409
c2daea04f1d84f2aa999c92200ec0222,102217,4.59371430229
c2daea04f1d84f2aa999c92200ec0222,93988,4.50672229403
c2daea04f1d84f2aa999c92200ec0222,6818,4.93091199528
c2daea04f1d84f2aa999c92200ec0222,100556,4.550566566
c2daea04f1d84f2aa999c92200ec0222,2351,4.85949311568
c2daea04f1d84f2aa999c92200ec0222,32657,4.75408743136
c2daea04f1d84f2aa999c92200ec0222,84716,4.89948828271
c2daea04f1d84f2aa999c92200ec0222,3415,4.64259054024
fb6cc72fc2af933f3c6808fb9a6676c3,112183,4.64656196972
fb6cc72fc2af933f3c6808fb9a6676c3,7502,4.45587039347
fb6cc72fc2af933f3c6808fb9a6676c3,77658,4.40409385085
fb6cc72fc2af933f3c6808fb9a6676c3,110586,4.46216130379
fb6cc72fc2af933f3c6808fb9a6676c3,112552,4.26235852792
fb6cc72fc2af933f3c6808fb9a6676c3,1207,4.26528071878
fb6cc72fc2af933f3c6808fb9a6676c3,1244,4.34432756893
fb6cc72fc2af933f3c6808fb9a6676c3,3089,4.34331752296
fb6cc72fc2af933f3c6808fb9a6676c3,44555,4.92119068434
fb6cc72fc2af933f3c6808fb9a6676c3,1288,4.45233351023
fb6cc72fc2af933f3c6808fb9a6676c3,26662,4.32184042137
fb6cc72fc2af933f3c6808fb9a6676c3,953,4.37099032082
ef94eddb28db4edca56013331b5dec8e,1232,4.47889960559
ef94eddb28db4edca56013331b5dec8e,3503,4.33196692445
ef94eddb28db4edca56013331b5dec8e,2495,4.40148930756
ef94eddb28db4edca56013331b5dec8e,96832,4.26470615608
ef94eddb28db4edca56013331b5dec8e,8477,4.23591269703
ef94eddb28db4edca56013331b5dec8e,36363,4.2778248193
ef94eddb28db4edca56013331b5dec8e,1199,4.33362957716
ef94eddb28db4edca56013331b5dec8e,924,4.48764404172
ef94eddb28db4edca56013331b5dec8e,96606,4.1862525655
ef94eddb28db4edca56013331b5dec8e,4873,4.08542806787
ef94eddb28db4edca56013331b5dec8e,1237,4.17326894004
ef94eddb28db4edca56013331b5dec8e,7371,4.05207374535
d99db273e834f955834ba6ef2a2b60bd,97648,4.33884634843
d99db273e834f955834ba6ef2a2b60bd,99764,4.37763209083
d99db273e834f955834ba6ef2a2b60bd,102217,4.40917170073
d99db273e834f955834ba6ef2a2b60bd,26674,4.42345327304
d99db273e834f955834ba6ef2a2b60bd,87960,4.43846677171
d99db273e834f955834ba6ef2a2b60bd,27423,4.4964465416
d99db273e834f955834ba6ef2a2b60bd,101850,4.53015112482
d99db273e834f955834ba6ef2a2b60bd,26453,4.33464449457
d99db273e834f955834ba6ef2a2b60bd,96075,4.35016884844
d99db273e834f955834ba6ef2a2b60bd,92494,4.35912027931
d99db273e834f955834ba6ef2a2b60bd,108583,4.36852711653
d99db273e834f955834ba6ef2a2b60bd,108983,4.36976228454
cacdd140e39b8f7d9cd5c34781ab1c7c,1232,4.85301185932
cacdd140e39b8f7d9cd5c34781ab1c7c,102217,4.6974064951
cacdd140e39b8f7d9cd5c34781ab1c7c,77177,4.63740220706
cacdd140e39b8f7d9cd5c34781ab1c7c,82143,4.55196558472
cacdd140e39b8f7d9cd5c34781ab1c7c,120815,4.63700781151
cacdd140e39b8f7d9cd5c34781ab1c7c,114635,4.86887526449
cacdd140e39b8f7d9cd5c34781ab1c7c,100553,4.61624338741
